Provider,PotentialFraud,degree,eigenvector_centrality,clustering_coefficient,pagerank
PRV57557,0,254,7.342982912538661e-07,0.0001424918967095176,5.090999215623421e-05
PRV55417,0,81,5.253015131096369e-08,0.0004063904930143822,1.652174024503849e-05
PRV53794,0,422,6.894848964417802e-06,3.626859204171054e-05,8.820036571343903e-05
PRV57682,0,6,7.267992805176224e-08,0.00011899398579410907,2.2416231015953e-06
PRV51416,0,176,2.1272224377436353e-07,4.091390629375497e-05,3.310742749620712e-05
PRV53907,0,337,5.272228448622723e-06,4.809415344867129e-05,6.82683369663071e-05
PRV54723,0,235,2.585403950045963e-06,4.988609257503708e-05,4.7891298381169706e-05
PRV52626,0,8,1.911747964616029e-07,0.00020644666210286076,2.605813846101245e-06
PRV51790,0,192,4.634410455443827e-06,3.6390260710208775e-05,3.649852376428837e-05
PRV57673,0,545,1.379013755749166e-06,5.873251128245373e-05,9.93529941574976e-05
PRV53607,0,61,9.728389867021348e-07,9.04418732880782e-05,1.3523769591629045e-05
PRV56864,0,58,4.0482291413762727e-07,0.0001544341379253548,1.3101301949967029e-05
PRV56679,0,67,5.658338233983625e-07,0.00012558927245630145,1.630631110121422e-05
PRV56990,0,139,3.273735085889858e-09,0.0007850672012821075,2.55898360855198e-05
PRV56604,0,76,1.2741326818714219e-06,8.283874563366261e-05,1.601392819855761e-05
PRV55917,0,135,2.9411601180609185e-06,7.130837469451836e-05,2.9124914680964435e-05
PRV52138,0,493,4.8756197165959126e-06,3.560001788246586e-05,0.0001035405989920038
PRV55459,0,875,1.7304729371566509e-06,2.0508716538319006e-05,0.0001782790192504314
PRV54585,0,201,9.505247954465205e-07,0.00017317339603435436,3.989825327486947e-05
PRV55307,0,280,1.7472158631062673e-07,5.309615360319048e-05,5.842259072104356e-05
PRV51131,0,20,3.585626420869029e-07,0.00014516675481536696,5.129295323840836e-06
PRV55579,0,430,1.0718808409177178e-07,9.520757775963377e-05,7.88163812251026e-05
PRV56410,0,886,1.0564130049415511e-06,4.47759953386143e-05,0.00016922153667420806
PRV56258,0,181,3.14881150770041e-06,5.3189209734711405e-05,3.929755276571296e-05
PRV53149,0,154,8.39090726339431e-08,0.00031563443252234934,2.973288625128214e-05
PRV53113,0,207,1.513029619424084e-06,7.85033611057446e-05,4.322178116472088e-05
PRV53354,0,48,1.746311500101607e-07,0.00011737114686165611,1.0222167513933277e-05
PRV51111,0,332,1.3592613835914035e-07,6.792182693039021e-05,6.434216533246965e-05
PRV52414,0,343,3.7707580516104184e-07,0.00011043550544144213,6.563307266488183e-05
PRV51494,0,105,3.284996841034297e-06,6.578746347047302e-05,2.32918195778498e-05
PRV55842,1,313,1.5421616258034788e-06,0.00012887120827486455,6.312770927404345e-05
PRV56702,0,570,3.1220249957390147e-06,0.00010577834759460737,0.00011353321514348857
PRV56579,0,108,7.101317160980039e-07,0.00019766247021077,2.240139214630303e-05
PRV57266,0,86,8.612006265867194e-08,7.883947031312077e-05,1.9199649568211055e-05
PRV51928,0,76,6.758113182906117e-07,7.76176181036517e-05,1.7723629504014765e-05
PRV54730,0,108,1.4084491365787502e-06,7.654113495818396e-05,2.273568719886222e-05
PRV55520,0,733,8.76106085658196e-07,8.346172955365682e-05,0.00014099565023463975
PRV55455,0,955,5.557554629693032e-08,8.315432890702475e-05,0.00017491471411022405
PRV56052,0,32,2.5919329797326725e-07,0.00015209458195573756,7.2032300965474135e-06
PRV55902,0,185,2.724953830607126e-06,6.789959670082172e-05,3.833436569811918e-05
PRV54223,0,182,3.5514113920351294e-07,0.00022856908159469565,3.536261226061776e-05
PRV54219,0,260,2.6607261866417793e-07,0.0002455455508540708,5.0428113230837174e-05
PRV55016,0,370,1.9236413229428314e-06,7.65447891115753e-05,7.447754146708964e-05
PRV57156,0,555,2.0570823056204527e-06,7.326763038156042e-05,0.00011035445561039634
PRV57151,0,1331,4.2659625266200105e-06,4.718940130557474e-05,0.00025508465282923483
PRV52886,0,179,7.792265941333304e-08,0.00011586769818337409,3.509438899225681e-05
PRV52932,0,99,6.856401928939742e-07,6.561082697418288e-05,2.2237686962258404e-05
PRV51780,0,92,9.538654777910011e-08,0.0002896987923625701,1.8166963770028314e-05
PRV54838,0,144,2.3295821737380662e-08,0.00015226487869077562,3.0713763589016604e-05
PRV56535,0,165,1.3551027241543616e-07,8.267750908720762e-05,3.238709369684253e-05
PRV53815,0,30,1.111914510239569e-07,0.00015237132437839732,6.8706148401365235e-06
PRV57207,0,191,8.171668123511947e-07,6.689743562637431e-05,4.04479869224449e-05
PRV53949,0,14,3.3463650175312976e-07,0.00023083952234543708,3.809109003737732e-06
PRV51014,0,89,5.547799041761468e-07,8.441652833874316e-05,1.849436116680656e-05
PRV52897,0,122,1.8183817931751107e-06,0.00010570189440067339,2.4900347659758297e-05
PRV56941,0,53,6.50791161336493e-08,0.00012488928621009625,1.0816434285201548e-05
PRV52214,0,100,1.5461707287310123e-09,6.495417110698603e-05,1.9670933930163768e-05
PRV52185,0,178,1.0608913979296771e-08,7.80014122125305e-05,4.104150320419528e-05
PRV56801,0,63,7.898225032223374e-07,6.375698804716382e-05,1.609297534208614e-05
PRV55733,0,111,2.6837321081256253e-07,5.811199090586382e-05,2.455382985689016e-05
PRV51758,0,18,2.2866373369258104e-07,0.00017146807958769248,4.507654944455123e-06
PRV57013,0,111,9.499778050357767e-08,0.00011984479233075697,2.3392928681088545e-05
PRV57062,0,158,2.0589688811151122e-07,9.499817364175724e-05,3.1459554344854564e-05
PRV55729,0,285,4.3201532552187813e-07,0.00018167759210330304,5.7382811520646296e-05
PRV57361,0,150,4.4851800178739775e-07,0.00013699689637118717,3.071971903034805e-05
PRV53766,0,75,1.2715105222869035e-06,7.574420060620072e-05,1.6776486029346266e-05
PRV56504,0,173,4.634761554063802e-07,0.00010571031926488359,3.532617497160577e-05
PRV55423,0,65,2.418184885827135e-07,0.00023118140463538597,1.392738086039442e-05
PRV55402,0,118,5.74398930109415e-07,0.0001951316744962762,2.499298538701654e-05
PRV55909,0,264,2.7671689927551486e-06,5.739980058446156e-05,5.604203548040275e-05
PRV55061,0,240,1.2777987846532126e-06,5.371055411553763e-05,4.7825943081675575e-05
PRV57002,0,121,8.605166782084338e-08,4.7513993177495775e-05,2.4348965379170797e-05
PRV53356,0,94,1.0150731721422294e-07,8.077106570640949e-05,1.885010788860507e-05
PRV51280,0,96,7.532656459708508e-07,5.756744772441229e-05,2.0663892935081845e-05
PRV51289,0,233,9.384870174043906e-08,0.00015785168218251174,4.49675325245001e-05
PRV52704,0,409,1.2540541242574035e-07,0.00011030190476221172,8.20712551620107e-05
PRV55200,0,151,4.9492935881373815e-08,6.255867497861687e-05,3.0067026607237367e-05
PRV52058,0,519,4.887579702380739e-06,3.0463959462720502e-05,0.00010707217978135045
PRV55523,0,802,1.0749271272826887e-06,4.1702175917518686e-05,0.00015391434212752233
PRV55556,0,518,4.632741370477456e-06,2.92830426637368e-05,0.00010481760268911091
PRV53891,0,51,5.891807774929557e-07,6.207073655398593e-05,1.1440707504641118e-05
PRV53916,0,472,1.1196749911257213e-07,5.723078699073436e-05,9.25191897000337e-05
PRV55261,0,79,8.320418003183941e-07,0.00012977175054035772,1.662202570160001e-05
PRV55052,0,131,4.404385467121933e-07,9.738707038704374e-05,2.687812907169813e-05
PRV52882,0,100,3.820204976775225e-07,8.602776677158918e-05,1.994688665180407e-05
PRV52949,0,174,2.3397602515000324e-08,8.164096660362484e-05,3.368332057395919e-05
PRV56479,0,369,4.6693236506557445e-06,4.204780931810156e-05,7.488624456748732e-05
PRV53824,0,294,1.504239332031673e-08,5.441641807886927e-05,5.4276795557563634e-05
PRV53491,0,41,3.6442583230543e-07,0.00011353657654553483,9.353155739779978e-06
PRV55404,0,55,4.16343135243114e-08,0.00042620613252880417,1.146636617157448e-05
PRV52262,0,295,5.5655252882866734e-08,4.964566586264947e-05,5.857171829867954e-05
PRV52233,0,532,7.02046514166308e-08,3.972386288649079e-05,0.00011111346134950209
PRV55522,0,628,5.676110993527477e-07,2.683139092261712e-05,0.00012419604035897807
PRV54923,0,208,1.1434803735419658e-06,8.898938918122526e-05,4.093417942057267e-05
PRV55087,0,512,2.3148575892590685e-08,3.7719160918144216e-05,9.892671329636332e-05
PRV52240,0,163,1.9505217876688058e-07,4.310129658585899e-05,3.674274752112551e-05
PRV55989,0,5,1.173197677965228e-07,0.00043917110839351397,1.980642217784506e-06
PRV56824,0,292,1.3575270061886332e-07,2.7484433212392584e-05,6.329872835989139e-05
PRV54443,0,162,1.1571652858515668e-07,7.35771751803987e-05,3.055305655290332e-05
PRV51313,0,50,4.307792527804709e-07,9.893831668288805e-05,1.1100204815405567e-05
PRV53201,0,33,3.2168192768977097e-07,0.00020368520044893412,7.966133659389944e-06
PRV53096,0,339,5.434566939462076e-06,6.578631701775365e-05,7.410729298530193e-05
PRV53180,0,14,3.026500325015663e-07,0.00025582342344268827,3.866303688241277e-06
PRV56378,0,83,9.17442844175322e-09,0.00019697509422855983,1.6557315723793715e-05
PRV56379,0,136,8.040552617975546e-07,0.00011591907008404206,2.9246374749985554e-05
PRV57311,0,861,3.060597072081449e-06,4.947367285909265e-05,0.00016728606760177907
PRV56346,0,103,8.627130189692925e-07,0.00013758931884075255,2.1202123312516165e-05
PRV51856,0,307,4.880440923249584e-06,4.8391058336012885e-05,6.376456930644734e-05
PRV57046,0,251,5.039853381782043e-07,7.104484284331738e-05,5.0774561668818604e-05
PRV56829,0,496,1.8632079004301015e-08,7.805502933345386e-05,0.00010174479489868605
PRV52719,0,135,1.3042435802981214e-08,0.00012835885473519012,2.8333810648015767e-05
PRV57746,0,111,1.2214235478055138e-08,7.797768195348776e-05,2.3466857937190968e-05
PRV54038,0,51,1.17222401421444e-07,0.0001828358272130184,1.08576301707976e-05
PRV52391,0,54,5.420581300663129e-07,0.00011169185645882976,1.2395454746677996e-05
PRV54758,0,254,6.457937726126087e-06,5.414387617420811e-05,5.301852497259648e-05
PRV57460,0,94,2.3070694134329864e-07,0.00010172049971544011,2.0037908846099668e-05
PRV57465,0,57,5.503678542223789e-08,0.00014010937758376696,1.3565562014544793e-05
PRV57456,0,42,3.428884873135294e-07,9.452608080227681e-05,9.68018530398977e-06
PRV53392,0,260,3.3839692063567305e-06,6.099226526048321e-05,5.2518718589330076e-05
PRV57735,0,13,9.193716416394795e-08,0.00019277501172022886,3.7462548175222135e-06
PRV53934,0,300,4.685199032222925e-06,5.287676453986973e-05,6.146706307406957e-05
PRV56275,0,174,1.8846128499406248e-08,0.00015146200138176942,3.3788026005485575e-05
PRV53798,0,96,1.1349065204996606e-06,7.829337122471651e-05,1.9543483503937614e-05
PRV52191,0,66,1.0178819962423977e-06,0.0001061340346609206,1.5541058687014947e-05
PRV55035,0,38,3.500736818411201e-07,0.00012163484796248313,8.545378683063092e-06
PRV56953,0,55,2.1573874433368127e-07,9.365952932863967e-05,1.1808590190906076e-05
PRV54871,0,29,1.5384748653743172e-07,0.0002447625046455269,6.591584084475915e-06
PRV56157,0,94,3.743519412885634e-07,6.909303878254976e-05,2.2645097921276598e-05
PRV54886,0,26,5.344351299582329e-07,0.00010790343615566676,6.152562911288469e-06
PRV55098,0,69,8.555103668035343e-08,0.0001981619891781583,1.4811794291221853e-05
PRV56440,0,230,1.028260105107452e-06,4.4614924528228575e-05,4.4564942955709164e-05
PRV56525,0,169,5.413861604275588e-07,0.00010398720640692697,3.290097082393925e-05
PRV53325,0,132,2.4048835685940386e-08,0.0001629677192455715,2.5540343828173207e-05
PRV55740,0,55,7.31162575957713e-07,8.963507756614046e-05,1.2912421371010205e-05
PRV55731,0,344,1.4308251632909993e-06,0.00013276275906708078,6.744682173411393e-05
PRV56467,0,891,1.9347755265233305e-06,4.069796878974586e-05,0.00017027778300140613
PRV54633,0,30,3.273433185978481e-07,0.0002322190175258006,6.966015504189504e-06
PRV54622,0,23,2.5819160415260967e-07,0.00012057200473147385,5.768835122508005e-06
PRV53676,0,1025,2.7560405451136957e-08,1.7743729209525048e-05,0.00019143987448126825
PRV57693,0,346,1.0270162675141428e-07,4.2558502511689515e-05,6.711630423861186e-05
PRV55931,0,737,1.1784817589387451e-06,7.97131203216347e-05,0.00014278933682897808
PRV53614,0,297,2.3138251221690924e-06,3.6332271975272426e-05,6.138564406882404e-05
PRV52517,0,75,8.626520305596029e-07,0.00011313179871693073,1.673857819335883e-05
PRV56930,0,65,1.3681866055194418e-07,0.00013997858137836954,1.356385598163142e-05
PRV57407,0,561,1.4557229304532103e-06,6.373457379617268e-05,0.0001117523557850403
PRV55337,0,30,2.6334864121340504e-09,0.00012071279307037525,6.789847844098103e-06
PRV57718,0,423,1.2027296168074458e-06,0.00010959790370075769,8.33683670262896e-05
PRV52051,0,226,3.1963233930536657e-06,4.791808247090294e-05,4.8045139878463004e-05
PRV56653,0,184,2.3715262598751847e-07,0.0001326117306063755,3.6807301091801063e-05
PRV53360,0,47,7.245425480363505e-08,0.00023414318804416376,1.0457425715131885e-05
PRV53709,0,233,5.580135126361035e-08,3.7305971935075645e-05,4.400581287718891e-05
PRV56019,0,1702,6.812522086316073e-07,4.749135414406836e-05,0.00031109999592917226
PRV52953,0,209,4.293901142983643e-08,7.04037662107722e-05,4.251530050004116e-05
PRV54704,0,417,1.4842163246816532e-06,3.9101821404027414e-05,8.454732625858122e-05
PRV51112,0,813,3.6149027401438657e-07,3.815279883600219e-05,0.00015233089349943769
PRV51769,0,38,1.49943427390836e-06,0.00011642761122498153,8.468707289165185e-06
PRV57048,0,13,1.6730789606341447e-07,0.0001697371565923166,4.362706829346745e-06
PRV56985,0,48,7.835512716370256e-08,8.766874893943417e-05,1.0980321077688462e-05
PRV57015,0,106,7.715300566001413e-08,7.134953476897792e-05,2.066055421645026e-05
PRV54578,0,209,1.756862184824787e-06,0.00010875443514818303,4.284614712182247e-05
PRV53145,0,353,2.9674385576922774e-09,4.7269212386118394e-05,6.825276566917674e-05
PRV56888,0,28,4.7304196985939624e-07,0.00010481520959614101,7.2945662980993425e-06
PRV57675,0,6,1.7704570573519604e-07,0.000264909833978305,2.1529290039442457e-06
PRV51308,0,87,3.124876945107251e-07,7.769485847296205e-05,1.8529223940947185e-05
PRV53306,0,201,3.2535723670117237e-07,0.00020473234919391408,3.97772231852776e-05
PRV52659,0,63,1.1280878552162949e-06,7.727963993276108e-05,1.3817778665098e-05
PRV51792,0,120,1.8788654236626178e-07,0.00015474935803122671,2.3930556010560204e-05
PRV54988,0,101,1.4666899118612074e-06,7.53709609850672e-05,2.1597546675894264e-05
PRV52964,0,227,2.1764586928818333e-08,0.00017398893186586315,4.458643287256376e-05
PRV56978,0,298,1.2678787800826116e-08,5.324330262771219e-05,6.531841465286613e-05
PRV56894,0,69,4.7654328026191925e-07,8.361452659664268e-05,1.5219982666276983e-05
PRV51036,0,726,2.1400658904955461e-07,6.906155088422318e-05,0.00014443440792260615
PRV51741,0,85,7.136433999896487e-08,7.118172901755937e-05,1.7143672122222494e-05
PRV55477,0,118,1.8394114041662683e-06,6.907519240099664e-05,2.4573784857925287e-05
PRV52832,0,82,1.4892767264523494e-06,8.668293318138844e-05,1.7264617238728153e-05
PRV52919,0,174,5.352466923804998e-07,9.832970631648742e-05,3.533995841400354e-05
PRV55468,0,64,9.36763694877943e-07,0.00010710388333935592,1.3142762522652939e-05
PRV57723,0,47,7.383478828103957e-07,7.435874252419241e-05,1.1158138875294652e-05
PRV54748,0,215,2.709174312715236e-06,4.012884021376179e-05,4.739554721311555e-05
PRV53313,0,171,1.421846366568623e-06,0.00020986771613704488,3.4242461574638735e-05
PRV53293,0,104,1.0276371225097447e-06,8.844992626366438e-05,2.2963497709459353e-05
PRV54254,0,267,1.1454194684892955e-06,0.00011393787438760135,5.4720589240037024e-05
PRV52695,0,14,1.658155787620755e-07,0.00017274798009057405,3.768581727388688e-06
PRV51464,0,372,1.0505376200905904e-05,3.8797154458821406e-05,7.833886854807281e-05
PRV56637,0,410,4.785088411764286e-06,3.679157716780927e-05,8.640129527406109e-05
PRV53933,0,699,1.8908618187714365e-06,5.679148264895102e-05,0.00013131675744268437
PRV53968,0,81,4.925328959718756e-07,8.041319479614198e-05,1.7746981750552702e-05
PRV57761,0,214,3.320830391754459e-07,7.276335202153293e-05,4.0729634196150174e-05
PRV56553,0,165,1.3406116183991778e-06,9.388796622327492e-05,3.403473135097827e-05
PRV53960,0,1057,1.5292644591359395e-06,0.0001128626655273093,0.0001964133244268562
PRV56807,0,222,7.728403129576749e-08,3.952224411414193e-05,4.373204447874685e-05
PRV52956,0,46,2.246020253720963e-09,0.00041645839870248474,9.499079650220135e-06
PRV52873,0,180,6.972813772973075e-07,6.1028589779171016e-05,3.560721239300302e-05
PRV54421,0,161,4.629937477354391e-07,0.0001607828727530475,3.3119106226858865e-05
PRV54412,0,180,3.119654371070728e-07,9.993568944005648e-05,3.780745243398709e-05
PRV56451,0,669,1.6609066373416377e-06,0.00010502203411862928,0.00013531533214441112
PRV57534,0,393,2.748914899781732e-06,5.700880905959647e-05,8.015038248584937e-05
PRV57517,0,144,2.09712120078635e-06,5.987451180209411e-05,3.112257145884394e-05
PRV56729,0,591,3.288039622965263e-06,2.9193679708676763e-05,0.00011753677220758362
PRV53754,0,21,3.8660664083180656e-07,9.644603319487157e-05,5.4582362481577665e-06
PRV53303,0,275,4.390472366882167e-07,6.81065502574573e-05,5.3611258977623925e-05
PRV53307,0,87,6.069878396362455e-07,8.709059043467496e-05,1.761269222262913e-05
PRV54870,0,21,6.639211708455782e-08,0.00020936818965334991,4.92171265233987e-06
PRV52257,0,35,5.942987331543215e-10,0.00014111691959286672,7.576635339413588e-06
PRV51113,0,350,2.8159826086569933e-08,8.467735711108538e-05,6.933188044390141e-05
PRV53909,0,655,1.901950714269853e-06,4.635823989457434e-05,0.00012981424348838854
PRV54808,1,84,1.6758525669468545e-07,7.219138804503289e-05,1.8395856287464464e-05
PRV56466,0,141,8.568758635244361e-07,6.234178826601063e-05,2.8652363272442133e-05
PRV55683,0,72,4.0069936085939316e-07,0.00029387706479513145,1.4962174454726417e-05
PRV55768,0,163,2.9035526129055433e-08,0.00015137518467595458,3.381200050640776e-05
PRV55635,0,148,4.755988708688709e-08,4.644292766622502e-05,2.9119070591719746e-05
PRV51054,0,143,1.5221805572567592e-07,9.099241887678353e-05,2.9277291684396794e-05
PRV51013,0,118,6.625755803893857e-07,6.813545590875919e-05,2.4352126170160098e-05
PRV56404,0,933,2.84133516746737e-06,6.952872935145579e-05,0.00018166662205349617
PRV54588,0,160,3.4841885480487333e-07,7.636673721206904e-05,3.3224938331600454e-05
PRV53997,0,434,6.76035648483158e-08,7.225935952536772e-05,8.24034158036968e-05
PRV56322,0,97,1.632896788517719e-07,0.00010983734781297657,2.0596932103280476e-05
PRV53973,0,425,8.45918661596e-07,7.053818713240592e-05,8.596779439045077e-05
PRV54946,0,243,4.746082195984252e-06,5.391667407688714e-05,5.15387292425354e-05
PRV52963,0,23,7.158662063068612e-08,0.000271701540670764,6.090006282425891e-06
PRV54938,0,219,4.004831857070685e-06,4.665453338634669e-05,4.9311049958213384e-05
PRV56697,0,207,7.063231569936867e-07,0.00012142842484957157,4.272386998012927e-05
PRV55333,0,138,8.594438932555508e-09,0.00015127474837295897,2.6821762321429434e-05
PRV55283,0,96,5.1825155235614915e-08,8.833296871380036e-05,1.9375510045894686e-05
PRV55316,0,164,3.517610943842284e-07,0.0001024913896775013,3.425962041736267e-05
PRV53851,0,123,1.8237789010935668e-07,5.13034819026188e-05,2.548770036958957e-05
PRV57038,0,82,2.1711031779426968e-07,6.687194281042617e-05,1.7082556918868017e-05
PRV57010,0,146,1.1370521789058308e-07,4.952122532995313e-05,2.8270165718495626e-05
PRV56958,0,36,1.6004191372712604e-07,0.00014700706977002542,8.016099836117405e-06
PRV54306,0,83,2.0277830927786005e-07,9.632780784579226e-05,1.6600699824498726e-05
